sale_datetime,Year,Month,Hour,Weekday_Name,total_sales
00:00.0,2014,1,16,Thursday,2.23999998
00:00.0,2014,1,17,Thursday,0
00:00.0,2014,1,18,Thursday,3
00:00.0,2014,1,19,Thursday,0
00:00.0,2014,1,20,Thursday,1
00:00.0,2014,1,21,Thursday,0
00:00.0,2014,1,22,Thursday,0.400000006
00:00.0,2014,1,23,Thursday,0
00:00.0,2014,1,0,Friday,0
00:00.0,2014,1,1,Friday,0
00:00.0,2014,1,2,Friday,0
00:00.0,2014,1,3,Friday,0
00:00.0,2014,1,4,Friday,0
00:00.0,2014,1,5,Friday,0
00:00.0,2014,1,6,Friday,0
00:00.0,2014,1,7,Friday,0
00:00.0,2014,1,8,Friday,0
00:00.0,2014,1,9,Friday,2.200000003
00:00.0,2014,1,10,Friday,10
00:00.0,2014,1,11,Friday,2.340000004
00:00.0,2014,1,12,Friday,6.700000048
00:00.0,2014,1,13,Friday,0
00:00.0,2014,1,14,Friday,3.600000024
00:00.0,2014,1,15,Friday,3
00:00.0,2014,1,16,Friday,7.840000197
00:00.0,2014,1,17,Friday,0
00:00.0,2014,1,18,Friday,0
00:00.0,2014,1,19,Friday,5
00:00.0,2014,1,20,Friday,3
00:00.0,2014,1,21,Friday,4
00:00.0,2014,1,22,Friday,0
00:00.0,2014,1,23,Friday,0
00:00.0,2014,2,0,Saturday,0
00:00.0,2014,2,1,Saturday,0
00:00.0,2014,2,2,Saturday,0
00:00.0,2014,2,3,Saturday,0
00:00.0,2014,2,4,Saturday,0
00:00.0,2014,2,5,Saturday,0
00:00.0,2014,2,6,Saturday,0
00:00.0,2014,2,7,Saturday,1
00:00.0,2014,2,8,Saturday,1
00:00.0,2014,2,9,Saturday,1
00:00.0,2014,2,10,Saturday,6
00:00.0,2014,2,11,Saturday,3
00:00.0,2014,2,12,Saturday,3.330000013
00:00.0,2014,2,13,Saturday,3
00:00.0,2014,2,14,Saturday,10.66000003
00:00.0,2014,2,15,Saturday,1
00:00.0,2014,2,16,Saturday,11
00:00.0,2014,2,17,Saturday,14
00:00.0,2014,2,18,Saturday,8.660000026
00:00.0,2014,2,19,Saturday,8
00:00.0,2014,2,20,Saturday,13
00:00.0,2014,2,21,Saturday,0
00:00.0,2014,2,22,Saturday,0
00:00.0,2014,2,23,Saturday,0
00:00.0,2014,2,0,Sunday,0
00:00.0,2014,2,1,Sunday,0
00:00.0,2014,2,2,Sunday,0
00:00.0,2014,2,3,Sunday,0
00:00.0,2014,2,4,Sunday,0
00:00.0,2014,2,5,Sunday,0
00:00.0,2014,2,6,Sunday,0
00:00.0,2014,2,7,Sunday,0
00:00.0,2014,2,8,Sunday,2
00:00.0,2014,2,9,Sunday,11.5
00:00.0,2014,2,10,Sunday,8
00:00.0,2014,2,11,Sunday,5
00:00.0,2014,2,12,Sunday,9.200000003
00:00.0,2014,2,13,Sunday,4
00:00.0,2014,2,14,Sunday,0
00:00.0,2014,2,15,Sunday,0
00:00.0,2014,2,16,Sunday,0
00:00.0,2014,2,17,Sunday,0
00:00.0,2014,2,18,Sunday,0
00:00.0,2014,2,19,Sunday,0
00:00.0,2014,2,20,Sunday,0
00:00.0,2014,2,21,Sunday,0
00:00.0,2014,2,22,Sunday,0
00:00.0,2014,2,23,Sunday,0
00:00.0,2014,2,0,Monday,0
00:00.0,2014,2,1,Monday,0
00:00.0,2014,2,2,Monday,0
00:00.0,2014,2,3,Monday,0
00:00.0,2014,2,4,Monday,0
00:00.0,2014,2,5,Monday,0
00:00.0,2014,2,6,Monday,0
00:00.0,2014,2,7,Monday,0
00:00.0,2014,2,8,Monday,10
00:00.0,2014,2,9,Monday,2
00:00.0,2014,2,10,Monday,2
00:00.0,2014,2,11,Monday,3
00:00.0,2014,2,12,Monday,6
00:00.0,2014,2,13,Monday,5
00:00.0,2014,2,14,Monday,1
00:00.0,2014,2,15,Monday,5
00:00.0,2014,2,16,Monday,5
00:00.0,2014,2,17,Monday,2.200000003
00:00.0,2014,2,18,Monday,8
00:00.0,2014,2,19,Monday,9.5
00:00.0,2014,2,20,Monday,4.200000048
00:00.0,2014,2,21,Monday,2
00:00.0,2014,2,22,Monday,0
00:00.0,2014,2,23,Monday,0
00:00.0,2014,2,0,Tuesday,0
00:00.0,2014,2,1,Tuesday,0
00:00.0,2014,2,2,Tuesday,0
00:00.0,2014,2,3,Tuesday,0
00:00.0,2014,2,4,Tuesday,0
00:00.0,2014,2,5,Tuesday,0
00:00.0,2014,2,6,Tuesday,0
00:00.0,2014,2,7,Tuesday,0
00:00.0,2014,2,8,Tuesday,3.5
00:00.0,2014,2,9,Tuesday,5.400000095
00:00.0,2014,2,10,Tuesday,5
00:00.0,2014,2,11,Tuesday,3
00:00.0,2014,2,12,Tuesday,14.33000001
00:00.0,2014,2,13,Tuesday,6
00:00.0,2014,2,14,Tuesday,10
00:00.0,2014,2,15,Tuesday,1.5
00:00.0,2014,2,16,Tuesday,0
00:00.0,2014,2,17,Tuesday,3
00:00.0,2014,2,18,Tuesday,7.600000024
00:00.0,2014,2,19,Tuesday,5.599999905
00:00.0,2014,2,20,Tuesday,5
00:00.0,2014,2,21,Tuesday,0
00:00.0,2014,2,22,Tuesday,0
00:00.0,2014,2,23,Tuesday,0
00:00.0,2014,2,0,Wednesday,0
00:00.0,2014,2,1,Wednesday,0
00:00.0,2014,2,2,Wednesday,0
00:00.0,2014,2,3,Wednesday,0
00:00.0,2014,2,4,Wednesday,0
00:00.0,2014,2,5,Wednesday,0
00:00.0,2014,2,6,Wednesday,0
00:00.0,2014,2,7,Wednesday,0
00:00.0,2014,2,8,Wednesday,3
00:00.0,2014,2,9,Wednesday,3.200000048
00:00.0,2014,2,10,Wednesday,3
00:00.0,2014,2,11,Wednesday,5
00:00.0,2014,2,12,Wednesday,3
00:00.0,2014,2,13,Wednesday,5
00:00.0,2014,2,14,Wednesday,4.200000048
00:00.0,2014,2,15,Wednesday,5
00:00.0,2014,2,16,Wednesday,10
00:00.0,2014,2,17,Wednesday,4.540000007
00:00.0,2014,2,18,Wednesday,3
00:00.0,2014,2,19,Wednesday,4
00:00.0,2014,2,20,Wednesday,5.679999948
00:00.0,2014,2,21,Wednesday,5
00:00.0,2014,2,22,Wednesday,0
00:00.0,2014,2,23,Wednesday,0
00:00.0,2014,2,0,Thursday,0
00:00.0,2014,2,1,Thursday,0
00:00.0,2014,2,2,Thursday,0
00:00.0,2014,2,3,Thursday,0
00:00.0,2014,2,4,Thursday,0
00:00.0,2014,2,5,Thursday,0
00:00.0,2014,2,6,Thursday,0
00:00.0,2014,2,7,Thursday,0
00:00.0,2014,2,8,Thursday,10
00:00.0,2014,2,9,Thursday,3
00:00.0,2014,2,10,Thursday,3
00:00.0,2014,2,11,Thursday,4.729999989
00:00.0,2014,2,12,Thursday,13
00:00.0,2014,2,13,Thursday,4.340000033
00:00.0,2014,2,14,Thursday,5
00:00.0,2014,2,15,Thursday,6
00:00.0,2014,2,16,Thursday,3
00:00.0,2014,2,17,Thursday,4
00:00.0,2014,2,18,Thursday,7.340000004
00:00.0,2014,2,19,Thursday,11.5
00:00.0,2014,2,20,Thursday,4
00:00.0,2014,2,21,Thursday,2
00:00.0,2014,2,22,Thursday,0
00:00.0,2014,2,23,Thursday,0
00:00.0,2014,2,0,Friday,0
00:00.0,2014,2,1,Friday,0
00:00.0,2014,2,2,Friday,0
00:00.0,2014,2,3,Friday,0
00:00.0,2014,2,4,Friday,0
00:00.0,2014,2,5,Friday,0
00:00.0,2014,2,6,Friday,0
00:00.0,2014,2,7,Friday,0
00:00.0,2014,2,8,Friday,0
00:00.0,2014,2,9,Friday,8
00:00.0,2014,2,10,Friday,6.660000056
00:00.0,2014,2,11,Friday,3
00:00.0,2014,2,12,Friday,6.5
00:00.0,2014,2,13,Friday,3
00:00.0,2014,2,14,Friday,6
00:00.0,2014,2,15,Friday,7.200000048
00:00.0,2014,2,16,Friday,3
00:00.0,2014,2,17,Friday,3.340000033
00:00.0,2014,2,18,Friday,11.4000001
00:00.0,2014,2,19,Friday,1.330000013
00:00.0,2014,2,20,Friday,2.999999955
00:00.0,2014,2,21,Friday,2
00:00.0,2014,2,22,Friday,0
00:00.0,2014,2,23,Friday,0
00:00.0,2014,2,0,Saturday,0
00:00.0,2014,2,1,Saturday,0
00:00.0,2014,2,2,Saturday,0
00:00.0,2014,2,3,Saturday,0
00:00.0,2014,2,4,Saturday,0
00:00.0,2014,2,5,Saturday,0
00:00.0,2014,2,6,Saturday,0
00:00.0,2014,2,7,Saturday,0
00:00.0,2014,2,8,Saturday,2
00:00.0,2014,2,9,Saturday,10.33000004
00:00.0,2014,2,10,Saturday,1
00:00.0,2014,2,11,Saturday,3
00:00.0,2014,2,12,Saturday,9.530000061
00:00.0,2014,2,13,Saturday,5.5
00:00.0,2014,2,14,Saturday,3.100000024
00:00.0,2014,2,15,Saturday,8
00:00.0,2014,2,16,Saturday,10
00:00.0,2014,2,17,Saturday,2.74000001
00:00.0,2014,2,18,Saturday,2.340000004
00:00.0,2014,2,19,Saturday,10.34000003
00:00.0,2014,2,20,Saturday,6.299999952
00:00.0,2014,2,21,Saturday,0
00:00.0,2014,2,22,Saturday,0
00:00.0,2014,2,23,Saturday,0
00:00.0,2014,2,0,Sunday,0
00:00.0,2014,2,1,Sunday,0
00:00.0,2014,2,2,Sunday,0
00:00.0,2014,2,3,Sunday,0
00:00.0,2014,2,4,Sunday,0
00:00.0,2014,2,5,Sunday,0
00:00.0,2014,2,6,Sunday,0
00:00.0,2014,2,7,Sunday,0
00:00.0,2014,2,8,Sunday,1
00:00.0,2014,2,9,Sunday,4.099999905
00:00.0,2014,2,10,Sunday,24.39999962
00:00.0,2014,2,11,Sunday,10
00:00.0,2014,2,12,Sunday,12
00:00.0,2014,2,13,Sunday,5
00:00.0,2014,2,14,Sunday,0
00:00.0,2014,2,15,Sunday,0
00:00.0,2014,2,16,Sunday,0
00:00.0,2014,2,17,Sunday,0
00:00.0,2014,2,18,Sunday,0
00:00.0,2014,2,19,Sunday,0
00:00.0,2014,2,20,Sunday,0
00:00.0,2014,2,21,Sunday,0
00:00.0,2014,2,22,Sunday,0
00:00.0,2014,2,23,Sunday,0
00:00.0,2014,2,0,Monday,0
00:00.0,2014,2,1,Monday,0
00:00.0,2014,2,2,Monday,0
00:00.0,2014,2,3,Monday,0
00:00.0,2014,2,4,Monday,0
00:00.0,2014,2,5,Monday,0
00:00.0,2014,2,6,Monday,0
00:00.0,2014,2,7,Monday,0.5
00:00.0,2014,2,8,Monday,5
00:00.0,2014,2,9,Monday,1.100000001
00:00.0,2014,2,10,Monday,0
00:00.0,2014,2,11,Monday,3
00:00.0,2014,2,12,Monday,7
00:00.0,2014,2,13,Monday,11
00:00.0,2014,2,14,Monday,5
00:00.0,2014,2,15,Monday,12.79999983
00:00.0,2014,2,16,Monday,9
00:00.0,2014,2,17,Monday,9.299999952
00:00.0,2014,2,18,Monday,4.330000013
00:00.0,2014,2,19,Monday,11.40000001
00:00.0,2014,2,20,Monday,6.5
00:00.0,2014,2,21,Monday,5
00:00.0,2014,2,22,Monday,0
00:00.0,2014,2,23,Monday,0
00:00.0,2014,2,0,Tuesday,0
00:00.0,2014,2,1,Tuesday,0
00:00.0,2014,2,2,Tuesday,0
00:00.0,2014,2,3,Tuesday,0
00:00.0,2014,2,4,Tuesday,0
00:00.0,2014,2,5,Tuesday,0
00:00.0,2014,2,6,Tuesday,0
00:00.0,2014,2,7,Tuesday,0
00:00.0,2014,2,8,Tuesday,1
00:00.0,2014,2,9,Tuesday,0.330000013
00:00.0,2014,2,10,Tuesday,6
00:00.0,2014,2,11,Tuesday,13
00:00.0,2014,2,12,Tuesday,14.33000004
00:00.0,2014,2,13,Tuesday,8.299999952
00:00.0,2014,2,14,Tuesday,7.200000003
00:00.0,2014,2,15,Tuesday,5
00:00.0,2014,2,16,Tuesday,7.5
00:00.0,2014,2,17,Tuesday,14.33000001
00:00.0,2014,2,18,Tuesday,12
00:00.0,2014,2,19,Tuesday,7.599999905
00:00.0,2014,2,20,Tuesday,2
00:00.0,2014,2,21,Tuesday,6.5
00:00.0,2014,2,22,Tuesday,0
00:00.0,2014,2,23,Tuesday,0
00:00.0,2014,2,0,Wednesday,0
00:00.0,2014,2,1,Wednesday,0
00:00.0,2014,2,2,Wednesday,0
00:00.0,2014,2,3,Wednesday,0
00:00.0,2014,2,4,Wednesday,0
00:00.0,2014,2,5,Wednesday,0
00:00.0,2014,2,6,Wednesday,0
00:00.0,2014,2,7,Wednesday,1
00:00.0,2014,2,8,Wednesday,0
00:00.0,2014,2,9,Wednesday,4
00:00.0,2014,2,10,Wednesday,2.330000013
00:00.0,2014,2,11,Wednesday,9.340000004
00:00.0,2014,2,12,Wednesday,17
00:00.0,2014,2,13,Wednesday,12
00:00.0,2014,2,14,Wednesday,12
00:00.0,2014,2,15,Wednesday,10
00:00.0,2014,2,16,Wednesday,5
00:00.0,2014,2,17,Wednesday,0
00:00.0,2014,2,18,Wednesday,3.100000001
00:00.0,2014,2,19,Wednesday,16.10000038
00:00.0,2014,2,20,Wednesday,12
00:00.0,2014,2,21,Wednesday,3.5
00:00.0,2014,2,22,Wednesday,0
00:00.0,2014,2,23,Wednesday,0
00:00.0,2014,2,0,Thursday,0
00:00.0,2014,2,1,Thursday,0
00:00.0,2014,2,2,Thursday,0
00:00.0,2014,2,3,Thursday,0
00:00.0,2014,2,4,Thursday,0
00:00.0,2014,2,5,Thursday,0
00:00.0,2014,2,6,Thursday,0
00:00.0,2014,2,7,Thursday,0
00:00.0,2014,2,8,Thursday,5.299999952
00:00.0,2014,2,9,Thursday,2
00:00.0,2014,2,10,Thursday,21
00:00.0,2014,2,11,Thursday,4
00:00.0,2014,2,12,Thursday,2
00:00.0,2014,2,13,Thursday,1.74000001
00:00.0,2014,2,14,Thursday,3
00:00.0,2014,2,15,Thursday,11.33000001
00:00.0,2014,2,16,Thursday,6.299999952
00:00.0,2014,2,17,Thursday,11
00:00.0,2014,2,18,Thursday,3.330000043
00:00.0,2014,2,19,Thursday,7
00:00.0,2014,2,20,Thursday,2
00:00.0,2014,2,21,Thursday,4.099999905
00:00.0,2014,2,22,Thursday,0
00:00.0,2014,2,23,Thursday,0
00:00.0,2014,2,0,Friday,0
00:00.0,2014,2,1,Friday,0
00:00.0,2014,2,2,Friday,0
00:00.0,2014,2,3,Friday,0
00:00.0,2014,2,4,Friday,0
00:00.0,2014,2,5,Friday,0
00:00.0,2014,2,6,Friday,0
00:00.0,2014,2,7,Friday,1
00:00.0,2014,2,8,Friday,9
00:00.0,2014,2,9,Friday,2
00:00.0,2014,2,10,Friday,1
00:00.0,2014,2,11,Friday,3
00:00.0,2014,2,12,Friday,1
00:00.0,2014,2,13,Friday,13
00:00.0,2014,2,14,Friday,14.30000019
00:00.0,2014,2,15,Friday,1.200000003
00:00.0,2014,2,16,Friday,2
00:00.0,2014,2,17,Friday,2
00:00.0,2014,2,18,Friday,10
00:00.0,2014,2,19,Friday,9
00:00.0,2014,2,20,Friday,1.340000004
00:00.0,2014,2,21,Friday,6.669999957
00:00.0,2014,2,22,Friday,0
00:00.0,2014,2,23,Friday,0
00:00.0,2014,2,0,Saturday,0
00:00.0,2014,2,1,Saturday,0
00:00.0,2014,2,2,Saturday,0
00:00.0,2014,2,3,Saturday,0
00:00.0,2014,2,4,Saturday,0
00:00.0,2014,2,5,Saturday,0
00:00.0,2014,2,6,Saturday,0
00:00.0,2014,2,7,Saturday,0
00:00.0,2014,2,8,Saturday,7
00:00.0,2014,2,9,Saturday,9
00:00.0,2014,2,10,Saturday,10
00:00.0,2014,2,11,Saturday,2
00:00.0,2014,2,12,Saturday,14.34
00:00.0,2014,2,13,Saturday,10
00:00.0,2014,2,14,Saturday,5
00:00.0,2014,2,15,Saturday,0
00:00.0,2014,2,16,Saturday,0
00:00.0,2014,2,17,Saturday,0
00:00.0,2014,2,18,Saturday,0
00:00.0,2014,2,19,Saturday,0
00:00.0,2014,2,20,Saturday,0
00:00.0,2014,2,21,Saturday,0
00:00.0,2014,2,22,Saturday,0
00:00.0,2014,2,23,Saturday,0
00:00.0,2014,2,0,Sunday,0
00:00.0,2014,2,1,Sunday,0
00:00.0,2014,2,2,Sunday,0
00:00.0,2014,2,3,Sunday,0
00:00.0,2014,2,4,Sunday,0
00:00.0,2014,2,5,Sunday,0
00:00.0,2014,2,6,Sunday,0
00:00.0,2014,2,7,Sunday,0
00:00.0,2014,2,8,Sunday,10.68000001
00:00.0,2014,2,9,Sunday,2
00:00.0,2014,2,10,Sunday,6
00:00.0,2014,2,11,Sunday,16.2
00:00.0,2014,2,12,Sunday,3
00:00.0,2014,2,13,Sunday,7
00:00.0,2014,2,14,Sunday,3
00:00.0,2014,2,15,Sunday,0
00:00.0,2014,2,16,Sunday,0
00:00.0,2014,2,17,Sunday,0
00:00.0,2014,2,18,Sunday,0
00:00.0,2014,2,19,Sunday,0
00:00.0,2014,2,20,Sunday,0
00:00.0,2014,2,21,Sunday,0
00:00.0,2014,2,22,Sunday,0
00:00.0,2014,2,23,Sunday,0
00:00.0,2014,2,0,Monday,0
00:00.0,2014,2,1,Monday,0
00:00.0,2014,2,2,Monday,0
00:00.0,2014,2,3,Monday,0
00:00.0,2014,2,4,Monday,0
00:00.0,2014,2,5,Monday,0
00:00.0,2014,2,6,Monday,0
00:00.0,2014,2,7,Monday,2
00:00.0,2014,2,8,Monday,2
00:00.0,2014,2,9,Monday,3
00:00.0,2014,2,10,Monday,10.34000003
00:00.0,2014,2,11,Monday,8
00:00.0,2014,2,12,Monday,7
00:00.0,2014,2,13,Monday,9
00:00.0,2014,2,14,Monday,3.399999976
00:00.0,2014,2,15,Monday,7
00:00.0,2014,2,16,Monday,2
00:00.0,2014,2,17,Monday,6.300000012
00:00.0,2014,2,18,Monday,1
00:00.0,2014,2,19,Monday,5
00:00.0,2014,2,20,Monday,0
00:00.0,2014,2,21,Monday,6
00:00.0,2014,2,22,Monday,0
00:00.0,2014,2,23,Monday,0
00:00.0,2014,2,0,Tuesday,0
00:00.0,2014,2,1,Tuesday,0
00:00.0,2014,2,2,Tuesday,0
00:00.0,2014,2,3,Tuesday,0
00:00.0,2014,2,4,Tuesday,0
00:00.0,2014,2,5,Tuesday,0
00:00.0,2014,2,6,Tuesday,0
00:00.0,2014,2,7,Tuesday,8
00:00.0,2014,2,8,Tuesday,4
00:00.0,2014,2,9,Tuesday,1
00:00.0,2014,2,10,Tuesday,4.679999948
00:00.0,2014,2,11,Tuesday,4.340000004
00:00.0,2014,2,12,Tuesday,9
00:00.0,2014,2,13,Tuesday,1
00:00.0,2014,2,14,Tuesday,11
00:00.0,2014,2,15,Tuesday,7
00:00.0,2014,2,16,Tuesday,4.340000004
00:00.0,2014,2,17,Tuesday,9
00:00.0,2014,2,18,Tuesday,21
00:00.0,2014,2,19,Tuesday,3.600000024
00:00.0,2014,2,20,Tuesday,2.140000015
00:00.0,2014,2,21,Tuesday,7.700000107
00:00.0,2014,2,22,Tuesday,0
00:00.0,2014,2,23,Tuesday,0
00:00.0,2014,2,0,Wednesday,0
00:00.0,2014,2,1,Wednesday,0
00:00.0,2014,2,2,Wednesday,0
00:00.0,2014,2,3,Wednesday,0
00:00.0,2014,2,4,Wednesday,0
00:00.0,2014,2,5,Wednesday,0
00:00.0,2014,2,6,Wednesday,0
00:00.0,2014,2,7,Wednesday,0
00:00.0,2014,2,8,Wednesday,3
00:00.0,2014,2,9,Wednesday,4
00:00.0,2014,2,10,Wednesday,11
00:00.0,2014,2,11,Wednesday,10.57000002
00:00.0,2014,2,12,Wednesday,2
00:00.0,2014,2,13,Wednesday,1
00:00.0,2014,2,14,Wednesday,11.4000001
00:00.0,2014,2,15,Wednesday,14
00:00.0,2014,2,16,Wednesday,4
00:00.0,2014,2,17,Wednesday,5
00:00.0,2014,2,18,Wednesday,1
00:00.0,2014,2,19,Wednesday,14
00:00.0,2014,2,20,Wednesday,17.68000001
00:00.0,2014,2,21,Wednesday,7
00:00.0,2014,2,22,Wednesday,0
00:00.0,2014,2,23,Wednesday,0
00:00.0,2014,2,0,Thursday,0
00:00.0,2014,2,1,Thursday,0
00:00.0,2014,2,2,Thursday,0
00:00.0,2014,2,3,Thursday,0
00:00.0,2014,2,4,Thursday,0
00:00.0,2014,2,5,Thursday,0
00:00.0,2014,2,6,Thursday,0
00:00.0,2014,2,7,Thursday,0
00:00.0,2014,2,8,Thursday,3
00:00.0,2014,2,9,Thursday,5
00:00.0,2014,2,10,Thursday,15
00:00.0,2014,2,11,Thursday,6
00:00.0,2014,2,12,Thursday,0
00:00.0,2014,2,13,Thursday,5
00:00.0,2014,2,14,Thursday,5
00:00.0,2014,2,15,Thursday,3
00:00.0,2014,2,16,Thursday,5
00:00.0,2014,2,17,Thursday,2
00:00.0,2014,2,18,Thursday,6
00:00.0,2014,2,19,Thursday,3.540000007
00:00.0,2014,2,20,Thursday,4.680000007
00:00.0,2014,2,21,Thursday,3.5
00:00.0,2014,2,22,Thursday,0
00:00.0,2014,2,23,Thursday,0
00:00.0,2014,2,0,Friday,0
00:00.0,2014,2,1,Friday,0
00:00.0,2014,2,2,Friday,0
00:00.0,2014,2,3,Friday,0
00:00.0,2014,2,4,Friday,0
00:00.0,2014,2,5,Friday,0
00:00.0,2014,2,6,Friday,0
00:00.0,2014,2,7,Friday,1.399999976
00:00.0,2014,2,8,Friday,8
00:00.0,2014,2,9,Friday,3
00:00.0,2014,2,10,Friday,2
00:00.0,2014,2,11,Friday,4
00:00.0,2014,2,12,Friday,5
00:00.0,2014,2,13,Friday,3
00:00.0,2014,2,14,Friday,6
00:00.0,2014,2,15,Friday,1
00:00.0,2014,2,16,Friday,2
00:00.0,2014,2,17,Friday,5
00:00.0,2014,2,18,Friday,9.340000033
00:00.0,2014,2,19,Friday,3
00:00.0,2014,2,20,Friday,4
00:00.0,2014,2,21,Friday,5
00:00.0,2014,2,22,Friday,0
00:00.0,2014,2,23,Friday,0
00:00.0,2014,2,0,Saturday,0
00:00.0,2014,2,1,Saturday,0
00:00.0,2014,2,2,Saturday,0
00:00.0,2014,2,3,Saturday,0
00:00.0,2014,2,4,Saturday,0
00:00.0,2014,2,5,Saturday,0
00:00.0,2014,2,6,Saturday,0
00:00.0,2014,2,7,Saturday,2
00:00.0,2014,2,8,Saturday,5
00:00.0,2014,2,9,Saturday,3
00:00.0,2014,2,10,Saturday,5
00:00.0,2014,2,11,Saturday,1.86999999
00:00.0,2014,2,12,Saturday,4
00:00.0,2014,2,13,Saturday,7
00:00.0,2014,2,14,Saturday,4
00:00.0,2014,2,15,Saturday,1
00:00.0,2014,2,16,Saturday,4
00:00.0,2014,2,17,Saturday,3
00:00.0,2014,2,18,Saturday,8
00:00.0,2014,2,19,Saturday,3
00:00.0,2014,2,20,Saturday,4
00:00.0,2014,2,21,Saturday,0
00:00.0,2014,2,22,Saturday,0
00:00.0,2014,2,23,Saturday,0
00:00.0,2014,2,0,Sunday,0
00:00.0,2014,2,1,Sunday,0
00:00.0,2014,2,2,Sunday,0
00:00.0,2014,2,3,Sunday,0
00:00.0,2014,2,4,Sunday,0
00:00.0,2014,2,5,Sunday,0
00:00.0,2014,2,6,Sunday,0
00:00.0,2014,2,7,Sunday,0
00:00.0,2014,2,8,Sunday,13
00:00.0,2014,2,9,Sunday,2
00:00.0,2014,2,10,Sunday,5
00:00.0,2014,2,11,Sunday,3.340000004
00:00.0,2014,2,12,Sunday,7
00:00.0,2014,2,13,Sunday,7
00:00.0,2014,2,14,Sunday,0
00:00.0,2014,2,15,Sunday,0
00:00.0,2014,2,16,Sunday,0
00:00.0,2014,2,17,Sunday,0
00:00.0,2014,2,18,Sunday,0
00:00.0,2014,2,19,Sunday,0
00:00.0,2014,2,20,Sunday,0
00:00.0,2014,2,21,Sunday,0
00:00.0,2014,2,22,Sunday,0
00:00.0,2014,2,23,Sunday,0
00:00.0,2014,2,0,Monday,0
00:00.0,2014,2,1,Monday,0
00:00.0,2014,2,2,Monday,0
00:00.0,2014,2,3,Monday,0
00:00.0,2014,2,4,Monday,0
00:00.0,2014,2,5,Monday,0
00:00.0,2014,2,6,Monday,0
00:00.0,2014,2,7,Monday,0
00:00.0,2014,2,8,Monday,1
00:00.0,2014,2,9,Monday,7.400000095
00:00.0,2014,2,10,Monday,1
00:00.0,2014,2,11,Monday,6
00:00.0,2014,2,12,Monday,2
00:00.0,2014,2,13,Monday,6.200000048
00:00.0,2014,2,14,Monday,3
00:00.0,2014,2,15,Monday,5
00:00.0,2014,2,16,Monday,3
00:00.0,2014,2,17,Monday,1.540000007
00:00.0,2014,2,18,Monday,5
00:00.0,2014,2,19,Monday,3
00:00.0,2014,2,20,Monday,4.439999908
00:00.0,2014,2,21,Monday,2.100000001
00:00.0,2014,2,22,Monday,0
00:00.0,2014,2,23,Monday,0
00:00.0,2014,2,0,Tuesday,0
00:00.0,2014,2,1,Tuesday,0
00:00.0,2014,2,2,Tuesday,0
00:00.0,2014,2,3,Tuesday,0
00:00.0,2014,2,4,Tuesday,0
00:00.0,2014,2,5,Tuesday,0
00:00.0,2014,2,6,Tuesday,0
00:00.0,2014,2,7,Tuesday,0
00:00.0,2014,2,8,Tuesday,1
00:00.0,2014,2,9,Tuesday,7
00:00.0,2014,2,10,Tuesday,2
00:00.0,2014,2,11,Tuesday,5.200000048
00:00.0,2014,2,12,Tuesday,3
00:00.0,2014,2,13,Tuesday,1
00:00.0,2014,2,14,Tuesday,6
00:00.0,2014,2,15,Tuesday,2.340000004
00:00.0,2014,2,16,Tuesday,15.5
00:00.0,2014,2,17,Tuesday,5
00:00.0,2014,2,18,Tuesday,3
00:00.0,2014,2,19,Tuesday,6.340000004
00:00.0,2014,2,20,Tuesday,7
00:00.0,2014,2,21,Tuesday,3
00:00.0,2014,2,22,Tuesday,0
00:00.0,2014,2,23,Tuesday,0
00:00.0,2014,2,0,Wednesday,0
00:00.0,2014,2,1,Wednesday,0
00:00.0,2014,2,2,Wednesday,0
00:00.0,2014,2,3,Wednesday,0
00:00.0,2014,2,4,Wednesday,0
00:00.0,2014,2,5,Wednesday,0
00:00.0,2014,2,6,Wednesday,0
00:00.0,2014,2,7,Wednesday,0
00:00.0,2014,2,8,Wednesday,3
00:00.0,2014,2,9,Wednesday,1
00:00.0,2014,2,10,Wednesday,1.670000017
00:00.0,2014,2,11,Wednesday,2
00:00.0,2014,2,12,Wednesday,5
00:00.0,2014,2,13,Wednesday,3.339999914
00:00.0,2014,2,14,Wednesday,5
00:00.0,2014,2,15,Wednesday,6
00:00.0,2014,2,16,Wednesday,7
00:00.0,2014,2,17,Wednesday,2
00:00.0,2014,2,18,Wednesday,6
00:00.0,2014,2,19,Wednesday,4
00:00.0,2014,2,20,Wednesday,12
00:00.0,2014,2,21,Wednesday,4
00:00.0,2014,2,22,Wednesday,0
00:00.0,2014,2,23,Wednesday,0
00:00.0,2014,2,0,Thursday,0
00:00.0,2014,2,1,Thursday,0
00:00.0,2014,2,2,Thursday,0
00:00.0,2014,2,3,Thursday,0
00:00.0,2014,2,4,Thursday,0
00:00.0,2014,2,5,Thursday,0
00:00.0,2014,2,6,Thursday,0
00:00.0,2014,2,7,Thursday,0
00:00.0,2014,2,8,Thursday,3
00:00.0,2014,2,9,Thursday,5
00:00.0,2014,2,10,Thursday,10
00:00.0,2014,2,11,Thursday,2.340000004
00:00.0,2014,2,12,Thursday,5
00:00.0,2014,2,13,Thursday,6
00:00.0,2014,2,14,Thursday,2
00:00.0,2014,2,15,Thursday,2.200000048
00:00.0,2014,2,16,Thursday,9
00:00.0,2014,2,17,Thursday,1
00:00.0,2014,2,18,Thursday,5
00:00.0,2014,2,19,Thursday,6
00:00.0,2014,2,20,Thursday,2
