sale_date,Year,Month,Weekday_Name,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,total_sales
05-02-2017,2017,2,Sunday,10.67000008,10.72500038,5,38.59999847,1,0,11,1.100000024,78.09499896
06-02-2017,2017,2,Monday,10,5,4.400000095,13,3,2,5,0,42.4000001
07-02-2017,2017,2,Tuesday,3,0.330000013,3.5,13.80000019,3,0,7,2,32.6300002
08-02-2017,2017,2,Wednesday,11,1.669999957,4,36,7,0,10,2,71.66999996
09-02-2017,2017,2,Thursday,3.982500076,1.75999999,4,20.39999962,6,0,0,1,37.14249969
10-02-2017,2017,2,Friday,4.010000229,3.339999914,4.75,23.20000076,5,0,2,0,42.30000091
11-02-2017,2017,2,Saturday,5.329999924,6.320000172,5.099999905,12.39999962,11,1,1,3,45.14999962
12-02-2017,2017,2,Sunday,10,10.67000008,7.800000191,27.39999962,4,0,2,1,62.86999989
13-02-2017,2017,2,Monday,0,0,0,0,0,0,0,0,0
14-02-2017,2017,2,Tuesday,4.329999924,5,2.099999905,22,0,0,1,1,35.42999983
15-02-2017,2017,2,Wednesday,6,2.670000076,2,19.20000076,1,0,1,1,32.87000084
16-02-2017,2017,2,Thursday,3.660000086,4.659999847,1,31.60000038,2,0,0,3,45.92000031
17-02-2017,2017,2,Friday,3,2.802000046,2.099999905,12.25,4,0,8,1.200000048,33.352
18-02-2017,2017,2,Saturday,7,4,2.349999905,30,10,0,0,3.099999905,56.44999981
19-02-2017,2017,2,Sunday,3.339999914,3.516000032,2.200000048,13,1,0,8,1,32.05599999
20-02-2017,2017,2,Monday,5,3.75999999,4.5,33.09999847,2,0,1,3,52.35999846
21-02-2017,2017,2,Tuesday,5,4.15500021,4,22.89999962,14,0,8,1,59.05499983
22-02-2017,2017,2,Wednesday,3.670000076,2.428999901,7.199999809,21.10000038,9,0,5,0,48.39900017
23-02-2017,2017,2,Thursday,6.670000076,5.670000076,4.050000191,24.10000038,5,1,8,2,56.49000072
24-02-2017,2017,2,Friday,1,4.670000076,4,29.79999924,10,1,7,1,58.46999931
25-02-2017,2017,2,Saturday,6,6.340000153,5.25,24,6.875,0,2,0,50.46500015
26-02-2017,2017,2,Sunday,5.329999924,5.329999924,3.200000048,15.69999981,3,0,5,1.200000048,38.75999975
27-02-2017,2017,2,Monday,5.670000076,3.680000067,7,16.39999962,14,0,7,2,55.74999976
28-02-2017,2017,2,Tuesday,5.340000153,5.019999981,7.5,26.39999962,9,2,18,0,73.25999975
01-03-2017,2017,3,Wednesday,4,4.659999847,5,15.10000038,17,0,5,2,52.76000023
02-03-2017,2017,3,Thursday,5,7.130000114,3,13,1,1,1,2,33.13000011
03-03-2017,2017,3,Friday,9,2.99000001,4,12.89999962,9,1,6,4,48.88999963
04-03-2017,2017,3,Saturday,5.010000229,3.670000076,3.099999905,17,0,0,5,4.5,38.28000021
05-03-2017,2017,3,Sunday,12.32999992,4.329999924,5,33.90000153,3,0,6,5,69.56000137
06-03-2017,2017,3,Monday,6.829999924,2.329999924,1.100000024,19.60000038,1,0,0,3,33.86000025
07-03-2017,2017,3,Tuesday,2.339999914,5.329999924,6.5,15,4,0,0,2,35.16999984
08-03-2017,2017,3,Wednesday,1,2.339999914,0,15.19999981,4,0,0,3,25.53999972
09-03-2017,2017,3,Thursday,11.32999992,2.329999924,6,26.89999962,6,1,0,2.5,56.05999947
10-03-2017,2017,3,Friday,2,4.329999924,4.599999905,26.29999924,8,1,0,1,47.22999907
11-03-2017,2017,3,Saturday,6.329999924,4.065999985,6,20.10000038,2,1,5,3.5,47.99600029
12-03-2017,2017,3,Sunday,7.679999828,7.010000229,2,48,6,4,15,2,91.69000006
13-03-2017,2017,3,Monday,2.329999924,0.680000007,2.700000048,17.79999924,2,0,10,0,35.50999922
14-03-2017,2017,3,Tuesday,2.670000076,1.340000033,3,15,5,0,5,1,33.01000011
15-03-2017,2017,3,Wednesday,3.660000086,1.702999949,2.5,14.60000038,4,0,0,0,26.46300042
16-03-2017,2017,3,Thursday,6,4.056000233,4.75,28.20000076,4,0,1,3,51.006001
17-03-2017,2017,3,Friday,4.329999924,2.802000046,0,11,14,0,3,3,38.13199997
18-03-2017,2017,3,Saturday,5,4.380000114,4.25,20.39999962,3,0,1,1,39.02999973
19-03-2017,2017,3,Sunday,10,3.693000078,2,39.09999847,3,0,5,3,65.79299855
20-03-2017,2017,3,Monday,1.659999967,6.683000088,4.699999809,16.10000038,3,0,7,3,42.14300025
21-03-2017,2017,3,Tuesday,9.159999847,2.029999971,2.200000048,12.60000038,4,0,1,5.300000191,36.29000044
22-03-2017,2017,3,Wednesday,1.659999967,5.022999763,2,16.39999962,7,0,2,2,36.08299935
23-03-2017,2017,3,Thursday,7.340000153,2.132999897,1,13.30000019,8,0,6,3.5,41.27300024
24-03-2017,2017,3,Friday,1.669999957,3,4.5,12.30000019,7,0,5,6.300000191,39.77000034
25-03-2017,2017,3,Saturday,10,5.489999771,1,33.29999924,3,0,0,4,56.78999901
26-03-2017,2017,3,Sunday,5.340000153,5.360000134,3.450000048,18,4,0,10,8,54.15000033
27-03-2017,2017,3,Monday,4.840000153,3.463000059,3.5,14.80000019,5,0,1,4,36.6030004
28-03-2017,2017,3,Tuesday,2.670000076,2.670000076,7,22,14,0,0,6,54.34000015
29-03-2017,2017,3,Wednesday,6.340000153,1.340000033,4,12.89999962,3,0,7,4.5,39.0799998
30-03-2017,2017,3,Thursday,1.330000043,2.693000078,5,9.5,9,0,0,2,29.52300012
31-03-2017,2017,3,Friday,4,2,3.5,22.20000076,2,0,2,6,41.70000076
01-04-2017,2017,4,Saturday,2.329999924,2,2,34,2,0,1,3,46.32999992
02-04-2017,2017,4,Sunday,6.670000076,4.22300005,4,23,4,0,9,12.39999962,63.29299974
03-04-2017,2017,4,Monday,6.329999924,1,5.599999905,25.60000038,8,0,20,3,69.53000021
04-04-2017,2017,4,Tuesday,0.330000013,1.032999992,2.200000048,8,2,0,5,5.5,24.06300005
05-04-2017,2017,4,Wednesday,5,0.231000006,0.200000003,13.60000038,9,2,6,1,37.03100039
06-04-2017,2017,4,Thursday,5,0.660000026,3.099999905,10.89999962,4,1,0,1,25.65999955
07-04-2017,2017,4,Friday,3.5,4,2,16,5,0,5,5,40.5
08-04-2017,2017,4,Saturday,7.510000229,8.758999825,2.049999952,23,3,0,11,6,61.31900001
09-04-2017,2017,4,Sunday,4.989999771,5.340000153,8.25,22,3,0,0,1,44.57999992
10-04-2017,2017,4,Monday,8.659999847,1.363000035,1.049999952,27.5,1,0,4,4,47.57299984
11-04-2017,2017,4,Tuesday,4,2.329999924,3,17,5,0,11,1,43.32999992
12-04-2017,2017,4,Wednesday,11.98999977,3.319999933,3.349999905,11,10,2,10,4,55.65999961
13-04-2017,2017,4,Thursday,5,2.438999891,2,30.89999962,1,0,2,5,48.33899951
14-04-2017,2017,4,Friday,7.340000153,4.980000019,5,13,3,0,16,4,53.32000017
15-04-2017,2017,4,Saturday,11.67000008,1.472000003,4,27.25,1,0,15,5.199999809,65.59199989
16-04-2017,2017,4,Sunday,0,0,0,0,0,0,0,0,0
17-04-2017,2017,4,Monday,4,3.99000001,1.899999976,18.39999962,1,0,5,1,35.2899996
18-04-2017,2017,4,Tuesday,7.329999924,4.670000076,6.300000191,15.39999962,8,1,2,2,46.69999981
19-04-2017,2017,4,Wednesday,1,3.405999899,5,14,2,0,0,1,26.4059999
20-04-2017,2017,4,Thursday,4.659999847,2.329999924,5,9.399999619,10,0,7,2,40.38999939
21-04-2017,2017,4,Friday,3.670000076,2.339999914,2.400000095,29,3,0,0,3,43.41000009
22-04-2017,2017,4,Saturday,2.640000105,4.659999847,2.799999952,19,7,1,1,2,40.0999999
23-04-2017,2017,4,Sunday,9,5.415999889,3.599999905,25.5,7,0,1,5,56.51599979
24-04-2017,2017,4,Monday,9.329999924,3.809999943,8,13.14999962,9,0,1,5,49.28999949
25-04-2017,2017,4,Tuesday,8,2.99000001,2.200000048,24,4,0,26,5,72.19000006
26-04-2017,2017,4,Wednesday,3,4,3.5,10.19999981,3,0,1,8.300000191,33
27-04-2017,2017,4,Thursday,3.329999924,3.736999989,2.299999952,11,10,1,0,10,41.36699986
28-04-2017,2017,4,Friday,3.329999924,3.670000076,5.099999905,15.39999962,2,0,7,7,43.49999952
29-04-2017,2017,4,Saturday,5,9,2.299999952,15,3,1,1,8,44.29999995
30-04-2017,2017,4,Sunday,1,4.046000004,2.299999952,18,2,0,12,2,41.34599996
01-05-2017,2017,5,Monday,0.340000004,1,1,1.200000048,0,0,0,1,4.540000051
02-05-2017,2017,5,Tuesday,2,6.032999992,1,23,5,0,6,5,48.03299999
03-05-2017,2017,5,Wednesday,1.330000043,3.339999914,6,18.20000076,6,0,20,2,56.87000072
04-05-2017,2017,5,Thursday,5.670000076,5.659999847,1,11.60000038,4,0,2,4.099999905,34.03000021
05-05-2017,2017,5,Friday,2.339999914,5.329999924,1.149999976,6.599999905,8,0,12,3,38.41999972
06-05-2017,2017,5,Saturday,7.329999924,2.362999916,4.400000095,14,4,0,0,6,38.09299994
07-05-2017,2017,5,Sunday,6.329999924,3.670000076,4.5,18.25,3,0,4,4,43.75
08-05-2017,2017,5,Monday,2.329999924,3.660000086,1,8,8,3,1,5.599999905,32.58999991
09-05-2017,2017,5,Tuesday,7.329999924,4,4.099999905,11,4,0,2,3,35.42999983
10-05-2017,2017,5,Wednesday,8.659999847,0.397000015,9,15,4,0,14,7,58.05699986
11-05-2017,2017,5,Thursday,6,6.69299984,3,16,6,2,1,10,50.69299984
12-05-2017,2017,5,Friday,4.989999771,4.703000069,6,16.39999962,4,9,0,6,51.09299946
13-05-2017,2017,5,Saturday,5,2.362999916,6,12,4,0,1,7,37.36299992
14-05-2017,2017,5,Sunday,4.670000076,2.075999975,2.849999905,31.5,6,0,5,2.099999905,54.19599986
15-05-2017,2017,5,Monday,5.340000153,4.703000069,2,17,0,3,3,7,42.04300022
16-05-2017,2017,5,Tuesday,2.329999924,5.659999847,1.5,16.20000076,2,0,6,7,40.69000053
17-05-2017,2017,5,Wednesday,6.340000153,4.840000153,0,9,5,0,0,2,27.18000031
18-05-2017,2017,5,Thursday,3.329999924,5.010000229,4,28.20000076,4,0,0,3,47.54000092
19-05-2017,2017,5,Friday,4.340000153,3.440000057,2.200000048,31.60000038,11,0,0,10,62.58000064
20-05-2017,2017,5,Saturday,3.99000001,4.712999821,0.25,16.39999962,5,0,6,6,42.35299945
21-05-2017,2017,5,Sunday,6,3.042999983,1.25,32.20000076,5,0,12,4,63.49300075
22-05-2017,2017,5,Monday,5.329999924,1.340000033,4.400000095,22.39999962,5,0,7,11,56.46999967
23-05-2017,2017,5,Tuesday,3,2.405999899,5,11,9,0,2,7,39.4059999
24-05-2017,2017,5,Wednesday,6.679999828,3.339999914,3,14.19999981,9,0,4,4.710000038,44.92999959
25-05-2017,2017,5,Thursday,5.659999847,5.360000134,2,18.20000076,3,0,2,4.300000191,40.52000093
26-05-2017,2017,5,Friday,2.339999914,3.670000076,5,29,4,0,8,2,54.00999999
27-05-2017,2017,5,Saturday,7.329999924,3.220999956,2,23.39999962,5,0,0,10,50.9509995
28-05-2017,2017,5,Sunday,1.99000001,6.243000031,2.450000048,11.18999958,2,0,0,3,26.87299967
29-05-2017,2017,5,Monday,3.339999914,4.022999763,1.600000024,28,4,2,4,5,51.9629997
30-05-2017,2017,5,Tuesday,8,3.395999908,4.300000191,25,3,0,5,5,53.6960001
31-05-2017,2017,5,Wednesday,4,2.428999901,7,12.19999981,6,4,1,5,41.62899971
01-06-2017,2017,6,Thursday,1.340000033,3.670000076,2,21.39999962,10,0,2,2,42.40999973
02-06-2017,2017,6,Friday,2.329999924,4,4,17.39999962,9,1,5,3,45.72999954
03-06-2017,2017,6,Saturday,5,1.725999951,3,10,3,1,22,2,47.72599995
04-06-2017,2017,6,Sunday,7,1.746999979,2.25,23.39999962,3,1,5,4,47.3969996
05-06-2017,2017,6,Monday,3.329999924,5.989999771,4.5,9.699999809,5,0,0,8,36.5199995
06-06-2017,2017,6,Tuesday,1,3,0,18,3,0,6,7.5,38.5
07-06-2017,2017,6,Wednesday,5.329999924,4.69299984,4,21,13,0,20,7,75.02299976
08-06-2017,2017,6,Thursday,5,1.822999954,3.150000095,21,4,0,2,4.199999809,41.17299986
09-06-2017,2017,6,Friday,1.330000043,4.090000153,3.099999905,10,2,0,0,6,26.5200001
10-06-2017,2017,6,Saturday,9,7.010000229,4,15,2,0,7,3,47.01000023
11-06-2017,2017,6,Sunday,5.5,3.99000001,8.5,28.25,8,0,2,3,59.24000001
12-06-2017,2017,6,Monday,4.340000153,3.339999914,1,13.60000038,3,0,13,12,50.28000045
13-06-2017,2017,6,Tuesday,2.99000001,3.023000002,3,8,9,0,0,9.100000381,35.11300039
14-06-2017,2017,6,Wednesday,1.330000043,1.330000043,1,9,6,3,5,3,29.66000009
15-06-2017,2017,6,Thursday,3,4.329999924,3.150000095,15,10,0,5,6.5,46.98000002
16-06-2017,2017,6,Friday,4,2.00999999,0,12.25,6,0,0,5.440000057,29.70000005
17-06-2017,2017,6,Saturday,2,8.725999832,5,12,4,0,5,5,41.72599983
18-06-2017,2017,6,Sunday,4,7.340000153,1.100000024,26.60000038,2,0,12,3.329999924,56.37000048
19-06-2017,2017,6,Monday,1.330000043,1.980000019,1,18,1,1,8,3,35.31000006
20-06-2017,2017,6,Tuesday,9.329999924,1,5.099999905,12,5,0,5,8.630000114,46.05999994
21-06-2017,2017,6,Wednesday,4,1.330000043,2,21,4,0,2,5.400000095,39.73000014
22-06-2017,2017,6,Thursday,1,3.339999914,0,7,4,0,8,11,34.33999991
23-06-2017,2017,6,Friday,1,1.340000033,2,16,5,0,0,1.200000048,26.54000008
24-06-2017,2017,6,Saturday,5,3.650000095,6,32,8,1,0,1,56.6500001
25-06-2017,2017,6,Sunday,6.5,2.339999914,6,22,4,0,0,4.599999905,45.43999982
26-06-2017,2017,6,Monday,7.679999828,3.032999992,6.25,10,11,0,0,3,40.96299982
27-06-2017,2017,6,Tuesday,4,3.319999933,6,13.5,9,0,3,6,44.81999993
28-06-2017,2017,6,Wednesday,4,4.032999992,4.5,18,7,0,5,3,45.53299999
29-06-2017,2017,6,Thursday,4,3.670000076,6,17,1,0,21,5,57.67000008
30-06-2017,2017,6,Friday,6.670000076,2.131999969,2,18,2,0,0,6,36.80200005
01-07-2017,2017,7,Saturday,3.329999924,2.329999924,1,10,5,0,10,4,35.65999985
02-07-2017,2017,7,Sunday,5,3.680000067,2,9,6,0,0,4,29.68000007
03-07-2017,2017,7,Monday,3.670000076,0,1.5,8,11,0,11,0,35.17000008
04-07-2017,2017,7,Tuesday,10.67000008,2.339999914,5,18,7,0,0,6,49.00999999
05-07-2017,2017,7,Wednesday,4.5,1.659999967,2,16,20,0,22,6,72.15999997
06-07-2017,2017,7,Thursday,4.329999924,7,4,20.60000038,3,1,1,1,41.93000031
07-07-2017,2017,7,Friday,5,2,4.099999905,17,6,0,1,0,35.0999999
08-07-2017,2017,7,Saturday,4.989999771,4.089000225,5,16,12,0,1,3,46.079
09-07-2017,2017,7,Sunday,2.329999924,7.159999847,0.5,15,4,0,1,4,33.98999977
10-07-2017,2017,7,Monday,2,4.353000164,4,12,5,2,7,3,39.35300016
11-07-2017,2017,7,Tuesday,3.339999914,0.680000007,0,18,2,0,7,2,33.01999992
12-07-2017,2017,7,Wednesday,2,5.340000153,0,15.39999962,12,0,3,0,37.73999977
13-07-2017,2017,7,Thursday,3.329999924,3.339999914,2.150000095,9.600000381,5,3,3,2,31.42000031
14-07-2017,2017,7,Friday,2.329999924,3.759000063,2,16,8,0,5,3,40.08899999
15-07-2017,2017,7,Saturday,3.329999924,9.340000153,3,21,3,0,0,2,41.67000008
16-07-2017,2017,7,Sunday,11.34000015,9.340000153,3,19,6,0,0,1,49.68000031
17-07-2017,2017,7,Monday,9,4.747000217,3,16.39999962,6,2,4,3,48.14699984
18-07-2017,2017,7,Tuesday,9.670000076,5.670000076,1.5,14,8,0,20,4,62.84000015
19-07-2017,2017,7,Wednesday,6.329999924,3.660000086,4,20.60000038,6,3,1,6,50.59000039
20-07-2017,2017,7,Thursday,5,4,3,18,11,2,2,2,47
21-07-2017,2017,7,Friday,2.329999924,1,3,14,5,0,0,3,28.32999992
22-07-2017,2017,7,Saturday,3,5.690000057,5,22,3,1,0,2,41.69000006
23-07-2017,2017,7,Sunday,6.5,2.428999901,2,12,4,0,4,5,35.9289999
24-07-2017,2017,7,Monday,3.839999914,1,2.099999905,15,6,0,0,3,30.93999982
25-07-2017,2017,7,Tuesday,6.340000153,2.349999905,2,14,5,0,6,0.100000001,35.79000006
26-07-2017,2017,7,Wednesday,3.329999924,6.778999805,3,15,11,1,1,1,42.10899973
27-07-2017,2017,7,Thursday,5,0.670000017,0,12.39999962,8,0,0,1,27.06999964
28-07-2017,2017,7,Friday,4,5,1.100000024,17.20000076,10,0,0,3,40.30000079
29-07-2017,2017,7,Saturday,3,3.329999924,2,14.14999962,1,0,0,4,27.47999954
30-07-2017,2017,7,Sunday,4.125,2.660000086,2,13,11,0,0,1,33.78500009
31-07-2017,2017,7,Monday,7.340000153,0.810000002,2.25,21,9,0,5,2,47.40000015
01-08-2017,2017,8,Tuesday,7.329999924,3.329999924,2,15.60000038,3,0,1,1,33.26000023
02-08-2017,2017,8,Wednesday,6,2.660000086,1,25,2,0,1,4,41.66000009
03-08-2017,2017,8,Thursday,6.329999924,0.660000026,4,10,8,0,1,3,32.98999995
04-08-2017,2017,8,Friday,8,4,1,15,11,2,5,2,48
05-08-2017,2017,8,Saturday,4.659999847,2.471999884,2,13.31200027,2,0,0,2,26.44400001
06-08-2017,2017,8,Sunday,2,3.428999901,1,13,6,0,0,3,28.4289999
07-08-2017,2017,8,Monday,1,5.340000153,3.099999905,16,9,2,0,0,36.44000006
08-08-2017,2017,8,Tuesday,6,1.702999949,2.099999905,11.18799973,8,0,0,4.199999809,33.19099939
09-08-2017,2017,8,Wednesday,2.329999924,5.099999905,3.150000095,13,15,0,2,2.200000048,42.77999997
10-08-2017,2017,8,Thursday,0,3.99000001,4,9,19,0,3,1.100000024,40.09000003
11-08-2017,2017,8,Friday,4.329999924,1.649999976,5.099999905,8,6,3,0,0,28.0799998
12-08-2017,2017,8,Saturday,2.690000057,4.93900013,2.5,22.60000038,4,0,6,2,44.72900057
13-08-2017,2017,8,Sunday,3.660000086,3.650000095,2.049999952,24,5,0,1,1,40.36000013
14-08-2017,2017,8,Monday,11.34000015,2.066999912,4,13,4,0,0,2,36.40700006
15-08-2017,2017,8,Tuesday,2.329999924,6.703000069,2.150000095,35,11,0,2,3,62.18300009
16-08-2017,2017,8,Wednesday,5.329999924,3.670000076,1,10.44999981,13,0,4,2,39.44999981
17-08-2017,2017,8,Thursday,5.159999847,1.330000043,5,12,8,0,1,1.5,33.98999989
18-08-2017,2017,8,Friday,2.329999924,3.99000001,3,15,4,0,0,3,31.31999993
19-08-2017,2017,8,Saturday,5,4.712999821,3,16,10,0,11,2,51.71299982
20-08-2017,2017,8,Sunday,4.329999924,2.055999994,6,14.39999962,6,0,2,1,35.78599954
21-08-2017,2017,8,Monday,9.329999924,3.339999914,2.400000095,19,4,0,0,0,38.06999993
22-08-2017,2017,8,Tuesday,6,1.340000033,3.150000095,22.20000076,3,0,0,2,37.69000089
23-08-2017,2017,8,Wednesday,3.329999924,2.329999924,2,42,8,0,9,3,69.65999985
24-08-2017,2017,8,Thursday,8,9.05300045,2,27,13,0,1,3,63.05300045
25-08-2017,2017,8,Friday,6,3.00999999,1,20.25,17,0,0,1,48.25999999
26-08-2017,2017,8,Saturday,4.989999771,3.516000032,1,19,10,0,6,2,46.5059998
27-08-2017,2017,8,Sunday,3,5.340000153,1,21.29999924,5,2,7,1,45.63999939
28-08-2017,2017,8,Monday,8,7,5,16,12,0,1,3,52
29-08-2017,2017,8,Tuesday,7,3.065999985,3.5,17,5,0,11,2.099999905,48.66599989
30-08-2017,2017,8,Wednesday,7.670000076,3.99000001,3.150000095,17,4,3,0,2,40.81000018
31-08-2017,2017,8,Thursday,16.68000031,3.032999992,3.049999952,17,4,0,0,1,44.76300025
01-09-2017,2017,9,Friday,3.339999914,3,5,20.60000038,8,0,2,0,41.9400003
02-09-2017,2017,9,Saturday,6.340000153,2.130000114,6,18.39999962,8,0,1,3,44.86999989
03-09-2017,2017,9,Sunday,6.829999924,5.461999893,2,18.39999962,7,0,1,3,43.69199944
04-09-2017,2017,9,Monday,6.5,3.329999924,6,24,7,0,0,3,49.82999992
05-09-2017,2017,9,Tuesday,6.170000076,4.019999981,4,19.10000038,7,1,2,1.299999952,44.59000039
06-09-2017,2017,9,Wednesday,4.329999924,3,5,32,6,0,3,3,56.32999992
07-09-2017,2017,9,Thursday,3,1,3.200000048,18,2,0,0,2,29.20000005
08-09-2017,2017,9,Friday,8.829999924,7.320000172,3.099999905,34,8,0,3,4,68.25
09-09-2017,2017,9,Saturday,6,8.340000153,2.5,20,7,0,0,4,47.84000015
10-09-2017,2017,9,Sunday,3.339999914,5.349999905,1,35.59999847,7,0,0,4.199999809,56.4899981
11-09-2017,2017,9,Monday,2,3.372999907,2,12,16,0,0,2,37.37299991
12-09-2017,2017,9,Tuesday,1,4.349999905,5.199999809,18.25,6,1,1,2.200000048,38.99999976
13-09-2017,2017,9,Wednesday,4,0.660000026,2,25,16,0,5,0,52.66000003
14-09-2017,2017,9,Thursday,5,5.340000153,5,22.39999962,6,0,9,5,57.73999977
15-09-2017,2017,9,Friday,3,3,3,16,12,1,8,3,49
16-09-2017,2017,9,Saturday,7,3,3.450000048,27.29999924,11,0,0,1.200000048,52.94999933
17-09-2017,2017,9,Sunday,5,4.340000153,4,32,6,1,7,5,64.34000015
18-09-2017,2017,9,Monday,9,4.340000153,1,27,7,0,1,2,51.34000015
19-09-2017,2017,9,Tuesday,3.329999924,6.032999992,1,43.25,6,2,6,9,76.61299992
20-09-2017,2017,9,Wednesday,2,2.362999916,0.100000001,35.45000076,6,0,6,0,51.91300068
21-09-2017,2017,9,Thursday,7.340000153,3.696000099,1,19.70000076,8,2,0,1,42.73600101
22-09-2017,2017,9,Friday,4.659999847,2.240999937,3,27.5,2,0,0,3,42.40099978
23-09-2017,2017,9,Saturday,9.989999771,6.989999771,3,14.44999981,12,2,0,2,50.42999935
24-09-2017,2017,9,Sunday,3.660000086,4.826000214,2,52.40000153,7,1,6,1,77.88600183
25-09-2017,2017,9,Monday,1,2.51699996,1,39.20000076,7,3,26,1,80.71700072
26-09-2017,2017,9,Tuesday,2,5.670000076,2.099999905,38.59999847,4,0,6,1,59.36999846
27-09-2017,2017,9,Wednesday,4,2.329999924,3,38,7,3,3,0,60.32999992
28-09-2017,2017,9,Thursday,3.339999914,2.680000067,2.5,37.84999847,3,0,10,0,59.36999846
29-09-2017,2017,9,Friday,1,5,3,35.40000153,8,6,5,1,64.40000153
30-09-2017,2017,9,Saturday,5.329999924,3.00999999,3,61.90000153,6,0,28,0,107.2400014
01-10-2017,2017,10,Sunday,4,5.890999794,3,72.09999847,7,1,20,1,113.9909983
02-10-2017,2017,10,Monday,8.329999924,2,3.150000095,18,3,1,0,0,35.48000002
03-10-2017,2017,10,Tuesday,0.340000004,2.099999905,3.150000095,57.20000076,21,3,5,2,93.79000077
04-10-2017,2017,10,Wednesday,2,4.329999924,4,37,6,0,2,1,56.32999992
05-10-2017,2017,10,Thursday,5.329999924,3.99000001,5,40.79999924,5,0,11,2,73.11999917
06-10-2017,2017,10,Friday,3.99000001,4.659999847,1,39.79999924,7,0,6,2,64.44999909
07-10-2017,2017,10,Saturday,4,2.023000002,2,35.25,4,0,10,1,58.273
08-10-2017,2017,10,Sunday,8.670000076,3.260999918,5.199999809,77.09999847,2,0,15,4,115.2309983
09-10-2017,2017,10,Monday,0,0,0,0,0,0,0,0,0
10-10-2017,2017,10,Tuesday,10,2.680000067,2,25,8,0,11,3,61.68000007
11-10-2017,2017,10,Wednesday,3.5,1,4.599999905,39.40000153,2,0,6,2.5,59.00000143
12-10-2017,2017,10,Thursday,4,2.392999887,2.299999952,41,9,0,1,2,61.69299984
13-10-2017,2017,10,Friday,5.329999924,1.396000028,0.600000024,38,8,2,3,4,62.32599998
14-10-2017,2017,10,Saturday,4.840000153,3.660000086,4,42.20000076,9,1,20,0,84.700001
15-10-2017,2017,10,Sunday,6,6.679999828,1,37,5,0,11,2,68.67999983
16-10-2017,2017,10,Monday,2.329999924,0.670000017,0,45.09999847,9,0,2,2,61.09999841
17-10-2017,2017,10,Tuesday,3.339999914,1.669999957,6,26.20000076,9,2,6,1,55.21000063
18-10-2017,2017,10,Wednesday,5.340000153,1.330000043,1,52.84999847,15,0,1,1,77.51999867
19-10-2017,2017,10,Thursday,4.329999924,5.989999771,4.699999809,25.5,8,0,13,0,61.5199995
20-10-2017,2017,10,Friday,2.829999924,4.362999916,3,36.25,15,0,8,0,69.44299984
21-10-2017,2017,10,Saturday,3.329999924,3.769000053,3.299999952,25.20000076,9,3,5,4,56.59900069
22-10-2017,2017,10,Sunday,8,5,5,57.79999924,8,0,9,2,94.79999924
23-10-2017,2017,10,Monday,3.329999924,1.363000035,2,28.60000038,4,0,28,1,68.29300034
24-10-2017,2017,10,Tuesday,2,2,10,65.19999695,3,0,10,1,93.19999695
25-10-2017,2017,10,Wednesday,6.340000153,3.329999924,5.349999905,26.89999962,4,0,1,1,47.9199996
26-10-2017,2017,10,Thursday,1.330000043,1.098999977,2,38,9,1,5,2.299999952,59.72899997
27-10-2017,2017,10,Friday,6.320000172,2.362999916,6,26,14,1,21,2,78.68300009
28-10-2017,2017,10,Saturday,5,2.329999924,4,24.10000038,11,0,7,3,56.43000031
29-10-2017,2017,10,Sunday,7.659999847,2.372999907,1.049999952,36,3,0,1,2.200000048,53.28299975
30-10-2017,2017,10,Monday,1.5,3.660000086,2,32.79999924,7,0,9,1,56.95999932
31-10-2017,2017,10,Tuesday,4.329999924,1.363000035,4,38,2,0,0,1,50.69299996
01-11-2017,2017,11,Wednesday,0.670000017,3.428999901,2,23,5,0,3,1,38.09899992
02-11-2017,2017,11,Thursday,4,2.065999985,1.549999952,22.10000038,5,0,11,3,48.71600032
03-11-2017,2017,11,Friday,2.329999924,7.670000076,4.400000095,37.40000153,10,3,6,1,71.80000162
04-11-2017,2017,11,Saturday,10.34000015,7.472000122,6,33,5,0,1,3.200000048,66.01200032
05-11-2017,2017,11,Sunday,6.329999924,5.798999786,1.100000024,35.45000076,1,0,5,2,56.6790005
06-11-2017,2017,11,Monday,8.340000153,3.200000048,2,20.20000076,11,3,8,1,56.74000096
07-11-2017,2017,11,Tuesday,0.670000017,4,7,20,4,0,0,1.5,37.17000002
08-11-2017,2017,11,Wednesday,6,1.100000024,2,9.199999809,1,0,5,1,25.29999983
09-11-2017,2017,11,Thursday,2.670000076,3.746000051,0,28.79999924,2,0,11,1,49.21599936
10-11-2017,2017,11,Friday,9.340000153,6.659999847,6.199999809,34,9,0,22,2,89.19999981
11-11-2017,2017,11,Saturday,8.5,3,4.099999905,32,8,0,2,0,57.5999999
12-11-2017,2017,11,Sunday,5,3.650000095,6.150000095,40,9,0,3,2,68.80000019
13-11-2017,2017,11,Monday,9.329999924,2.428999901,4.199999809,44.20000076,5,0,5,0.200000003,70.3590004
14-11-2017,2017,11,Tuesday,3,0.859000027,2,6.800000191,14,0,19,1,46.65900022
15-11-2017,2017,11,Wednesday,5.329999924,2.726000071,7.699999809,17,8,3,0,1,44.7559998
16-11-2017,2017,11,Thursday,5.329999924,2,3,17.60000038,3,0,1,1,32.93000031
17-11-2017,2017,11,Friday,3,4.836999893,3,34,5,0,30,2,81.83699989
